id,price,accommodates,host_total_listings_count,bedrooms,calculated_host_listings_count,host_is_superhost,neighbour
18577118,151,3,2,2,2,t,Westminster
20939139,151,4,2,2,2,f,Tower Hamlets
26679207,151,4,2,2,1,t,Tower Hamlets
36072909,151,4,2,2,2,t,Southwark
40751231,151,6,2,2,1,t,Tower Hamlets
20054632,151,2,3,1,3,t,Brent
42700460,151,4,3,1,15,t,Islington
11596496,151,4,3,2,3,f,Lambeth
33824031,151,5,3,2,2,t,Ealing
38118536,151,6,3,2,2,f,Ealing
20329634,151,7,3,3,3,t,Bexley
17468986,151,12,3,6,2,f,Southwark
25092474,151,4,4,1,4,f,Kensington and Chelsea
28357034,151,3,4,1,2,f,Westminster
40300042,151,3,4,1,4,f,Kensington and Chelsea
24261264,151,2,5,1,4,f,Kensington and Chelsea
27273174,151,2,6,1,6,t,Islington
38344286,151,4,6,2,6,f,Camden
7081315,151,6,9,2,15,f,Westminster
563243,151,4,10,2,9,t,Hammersmith and Fulham
431585,152,4,1,1,1,f,Tower Hamlets
8511428,152,2,1,1,1,f,Southwark
14098785,152,2,1,2,1,f,Islington
26598684,152,4,1,2,1,f,Lambeth
21920236,152,6,1,3,1,f,Hackney
28652227,152,5,1,3,1,f,Hammersmith and Fulham
40129235,152,5,1,3,1,f,Wandsworth
305813,152,6,2,1,2,f,Merton
37817273,152,4,2,1,2,t,Camden
910783,152,4,2,2,1,f,Southwark
37210612,152,6,3,3,2,f,Lambeth
85406,152,4,4,2,4,t,Westminster
28424557,152,8,4,2,4,f,Newham
26316886,152,2,5,1,5,f,Camden
23239726,152,6,5,2,4,t,Westminster
4803274,152,7,5,3,4,f,Hackney
30729373,152,4,6,2,6,f,Wandsworth
42549282,152,4,6,2,5,t,Camden
16051017,152,5,6,3,6,f,Merton
36292445,152,4,7,2,4,t,Wandsworth
26123764,152,3,9,1,9,f,Islington
7812992,152,6,9,2,15,f,Westminster
15032474,153,4,1,1,1,f,Kensington and Chelsea
16989899,153,2,1,1,1,f,Kensington and Chelsea
24187932,153,2,1,1,1,f,Greenwich
908835,153,4,1,2,1,f,Kensington and Chelsea
16623205,153,3,1,2,1,f,Hammersmith and Fulham
17620046,153,4,1,2,1,f,Westminster
18701402,153,5,1,2,1,f,Croydon
21297633,153,4,1,2,1,f,Southwark
23526776,153,6,1,2,1,f,Tower Hamlets
30549441,153,5,1,2,1,f,Tower Hamlets
34040918,153,4,1,2,1,t,Camden
15039854,153,6,1,3,1,f,Wandsworth
22157874,153,5,1,3,1,f,Southwark
11041223,153,8,1,4,1,f,Greenwich
22506089,153,7,1,4,1,f,Southwark
22342576,153,2,2,1,2,f,Camden
3995541,153,4,2,2,1,f,Kensington and Chelsea
18913522,153,4,2,2,1,f,Tower Hamlets
20942405,153,4,2,2,2,f,Wandsworth
37955552,153,6,3,3,3,f,Tower Hamlets
17295589,153,6,5,2,4,t,Westminster
39867855,153,5,5,2,12,f,Camden
38344416,153,6,6,2,6,f,Camden
26830978,153,3,7,1,7,f,Westminster
46168864,153,6,7,2,7,t,Westminster
18244460,153,6,8,2,7,f,Westminster
35609406,153,4,10,1,10,f,Westminster
468033,154,3,1,1,1,f,Westminster
1458449,154,2,1,1,1,f,Hackney
8886505,154,2,1,1,1,t,Hackney
14702014,154,2,1,1,1,f,Westminster
29903449,154,2,1,1,1,t,Kensington and Chelsea
33113336,154,2,1,1,1,f,Southwark
34387650,154,2,1,1,1,f,Westminster
5074710,154,4,1,2,1,f,Westminster
23316575,154,8,1,2,1,f,Lambeth
32688056,154,4,1,2,1,f,Lambeth
33090164,154,4,1,2,1,f,Westminster
40008142,154,4,1,2,1,t,Kensington and Chelsea
42429759,154,6,1,2,2,t,Southwark
42730802,154,8,1,2,89,f,Westminster
4742500,154,6,1,3,1,t,Croydon
34683674,154,4,1,3,1,f,Richmond upon Thames
40027216,154,8,1,3,89,f,Tower Hamlets
40299828,154,8,1,3,1,f,Waltham Forest
12781793,154,8,1,4,1,f,Lambeth
20277285,154,4,2,2,2,f,Westminster
21571206,154,4,2,2,2,f,Islington
28103742,154,4,2,2,2,f,Westminster
36233799,154,4,2,2,2,f,Westminster
40960712,154,4,2,2,3,t,Camden
34636451,154,7,2,4,1,f,Lambeth
44109568,154,6,2,5,2,t,Bexley
37982622,154,2,3,1,3,f,Westminster
40298489,154,5,3,2,3,f,Camden
16845080,154,3,4,1,3,t,Camden
44206516,154,2,4,1,4,f,Kensington and Chelsea
17983291,154,5,4,2,1,f,Southwark
19652132,154,7,4,3,1,t,Haringey
18174274,154,2,5,1,4,t,Kensington and Chelsea
42573595,154,4,5,1,1,t,Tower Hamlets
22073026,154,6,5,3,4,t,Newham
17293977,154,6,6,2,4,t,Camden
34742011,154,4,6,2,4,t,Kensington and Chelsea
6456598,154,12,8,3,1,t,Hackney
25928354,154,6,9,2,9,f,Westminster
30550993,154,6,9,3,4,f,Barnet
4722587,155,2,1,1,1,f,Brent
16935772,155,2,1,1,1,t,Westminster
26836262,155,2,1,1,1,f,Camden
32301160,155,3,1,1,1,f,Kensington and Chelsea
33258409,155,2,1,1,1,f,Westminster
38685885,155,2,1,1,1,f,Westminster
39916371,155,2,1,1,1,f,Tower Hamlets
40384923,155,2,1,1,1,f,Tower Hamlets
46194078,155,3,1,1,1,f,Tower Hamlets
2155727,155,4,1,2,1,f,Camden
3351203,155,4,1,2,1,f,Southwark
4421730,155,4,1,2,1,f,Islington
9994471,155,4,1,2,1,f,Southwark
11967173,155,3,1,2,1,f,Westminster
12866481,155,4,1,2,1,t,Hammersmith and Fulham
13061264,155,6,1,2,1,f,Camden
13324343,155,4,1,2,1,f,Tower Hamlets
14718856,155,5,1,2,1,f,Wandsworth
15432228,155,4,1,2,1,f,Hammersmith and Fulham
17510086,155,4,1,2,1,f,Kensington and Chelsea
17569416,155,4,1,2,1,t,Wandsworth
18732642,155,6,1,2,1,t,Greenwich
20142976,155,4,1,2,1,f,Islington
20974726,155,4,1,2,1,f,Harrow
22740950,155,4,1,2,2,t,Westminster
24169828,155,3,1,2,1,f,Westminster
26025871,155,4,1,2,1,f,Wandsworth
26153330,155,4,1,2,1,f,Tower Hamlets
26327006,155,4,1,2,1,t,Lambeth
26859963,155,4,1,2,1,f,Southwark
33177194,155,4,1,2,1,t,Hammersmith and Fulham
33925010,155,4,1,2,1,f,Westminster
33964284,155,4,1,2,1,f,Merton
38922356,155,4,1,2,1,f,Southwark
40026366,155,3,1,2,1,f,Kensington and Chelsea
4913940,155,6,1,3,1,f,Richmond upon Thames
7606184,155,5,1,3,1,f,Lewisham
9379373,155,5,1,3,1,f,Southwark
12564366,155,7,1,3,1,f,Tower Hamlets
14739369,155,8,1,3,1,f,Lambeth
19240231,155,6,1,3,1,f,Wandsworth
19713339,155,6,1,3,1,t,Waltham Forest
23226480,155,8,1,3,1,f,Croydon
23308679,155,6,1,3,1,f,Hackney
26315334,155,5,1,3,1,f,Waltham Forest
26636610,155,5,1,3,1,f,Haringey
27537808,155,5,1,3,1,f,Ealing
29788096,155,6,1,3,1,f,Hackney
30083452,155,8,1,3,1,f,Hackney
39476007,155,7,1,3,1,f,Southwark
42128553,155,5,1,3,3,f,Westminster
5703142,155,7,1,4,1,f,Wandsworth
19003817,155,7,1,4,1,f,Brent
26976265,155,8,1,4,1,f,Lewisham
5088104,155,3,2,1,2,t,Kensington and Chelsea
16157885,155,3,2,1,2,t,Hammersmith and Fulham
19457307,155,2,2,1,2,f,Westminster
21811518,155,3,2,1,2,t,Kensington and Chelsea
30370875,155,2,2,1,2,t,Westminster
32460235,155,3,2,1,1,f,Southwark
38915396,155,2,2,1,4,f,Kensington and Chelsea
39073522,155,2,2,1,2,t,Hammersmith and Fulham
42658139,155,2,2,1,2,f,Westminster
6542409,155,4,2,2,2,f,Greenwich
11879262,155,5,2,2,2,f,Westminster
17102572,155,5,2,2,1,t,Merton
19172599,155,5,2,2,2,t,Kensington and Chelsea
398147,155,5,2,3,2,t,Islington
6829010,155,6,2,3,1,f,Hammersmith and Fulham
26125745,155,6,2,3,2,t,Richmond upon Thames
26321007,155,6,2,3,2,f,Islington
39722776,155,9,2,3,3,f,Havering
13370103,155,7,2,4,1,f,Wandsworth
26030250,155,3,3,1,1,f,Lambeth
26438033,155,4,3,1,2,t,Kensington and Chelsea
29323898,155,4,3,1,2,f,Tower Hamlets
40922143,155,4,3,1,3,f,Lambeth
12050377,155,2,3,2,2,f,Camden
35239476,155,4,3,2,3,f,Hounslow
36272047,155,5,3,2,5,f,Hammersmith and Fulham
42587569,155,5,3,2,4,f,Kensington and Chelsea
42959149,155,4,3,4,1,f,Wandsworth
16920779,155,4,4,1,4,t,Westminster
19026701,155,4,4,1,2,f,Westminster
27392038,155,2,4,1,4,f,Westminster
40536153,155,3,4,1,2,f,Westminster
42081823,155,2,4,1,4,t,City of London
42214793,155,2,4,1,3,t,Lambeth
31094641,155,6,4,2,4,t,Westminster
44672811,155,6,4,2,5,t,Westminster
20433512,155,6,4,3,4,f,Lewisham
28856539,155,6,4,3,1,f,Waltham Forest
34049447,155,6,4,3,2,t,Hammersmith and Fulham
427327,155,4,5,1,2,t,Hackney
32377863,155,2,5,1,4,t,Kensington and Chelsea
19714627,155,10,5,2,5,f,Greenwich
29847759,155,4,5,2,4,f,Westminster
31088023,155,5,6,1,6,f,Barnet
34428834,155,7,6,1,7,f,Camden
36057607,155,2,6,1,6,t,City of London
36878179,155,3,6,1,6,f,Westminster
18871461,155,4,6,2,6,f,Tower Hamlets
38428478,155,3,6,3,6,f,Westminster
27750764,155,5,7,1,7,f,Camden
1701959,155,6,7,2,5,f,Islington
15900951,155,4,7,2,4,t,Tower Hamlets
33167911,155,6,7,2,5,t,Kensington and Chelsea
27711272,155,3,8,1,11,f,Camden
18065237,155,6,8,2,7,f,Westminster
9892596,155,4,9,1,15,f,Westminster
21577599,155,2,10,1,20,f,Westminster
28215441,155,4,10,1,10,f,Newham
30054531,155,2,10,1,3,f,City of London
23812755,155,4,10,2,6,f,Southwark
32797904,155,4,10,2,9,f,Westminster
37981634,156,3,1,1,1,f,Westminster
44447553,156,5,1,1,1,f,Westminster
14602877,156,4,1,2,1,f,Westminster
25091920,156,4,1,2,1,f,Lambeth
28449207,156,4,1,2,1,f,Hammersmith and Fulham
31677942,156,6,1,2,1,f,Tower Hamlets
8792616,156,4,1,3,1,f,Hammersmith and Fulham
13762995,156,8,1,3,1,f,Bexley
15345863,156,8,1,3,1,f,Tower Hamlets
21458886,156,6,1,3,1,f,Richmond upon Thames
30786647,156,6,1,3,1,f,Greenwich
25952837,156,2,2,1,1,f,Westminster
35947292,156,2,2,1,1,f,Camden
7274152,156,6,2,2,2,f,Tower Hamlets
30558684,156,4,2,2,2,f,Westminster
40713042,156,6,2,3,3,t,Southwark
7171920,156,10,2,4,1,f,Hounslow
23033028,156,7,3,2,3,f,Newham
35628128,156,4,3,2,4,f,Hackney
38890427,156,5,3,2,2,f,Kensington and Chelsea
17166154,156,4,5,2,3,f,Westminster
14760568,156,4,6,1,5,t,Tower Hamlets
21850935,156,5,6,1,6,f,Southwark
46671184,156,4,6,1,5,f,Camden
15716630,156,12,6,4,6,f,Greenwich
44568930,156,2,7,1,11,f,Westminster
33791548,156,6,8,2,2,f,Camden
8662396,156,6,9,2,15,f,Westminster
45645393,156,16,9,12,15,f,Tower Hamlets
1995220,157,2,1,1,1,f,Camden
9212703,157,1,1,1,1,f,Southwark
9729219,157,2,1,1,1,t,Camden
27126686,157,1,1,1,1,f,Hackney
13132016,157,3,1,2,1,f,Islington
17756870,157,5,1,2,1,f,Camden
21200976,157,6,1,2,1,f,Hammersmith and Fulham
22120621,157,4,1,2,1,f,Westminster
23182042,157,4,1,2,1,t,Kensington and Chelsea
25157846,157,4,1,2,1,t,Southwark
28307657,157,5,1,2,1,f,Tower Hamlets
31662739,157,5,1,2,1,f,Westminster
38571732,157,6,1,2,1,t,Hackney
41636289,157,4,1,2,2,f,Brent
794879,157,5,1,3,1,f,Brent
2543160,157,6,1,3,1,f,Haringey
2705865,157,6,1,3,1,f,Brent
25703144,157,8,1,4,1,f,Waltham Forest
7337915,157,4,2,1,1,f,Westminster
17121673,157,2,2,1,1,f,Kensington and Chelsea
21580662,157,2,2,1,2,f,Islington
31020051,157,2,2,1,1,t,Westminster
2599287,157,6,2,2,1,f,Haringey
17024850,157,6,2,2,2,t,Bromley
24797242,157,4,2,2,3,t,Hammersmith and Fulham
41719098,157,6,2,2,1,f,Hammersmith and Fulham
8894509,157,1,3,1,3,t,Camden
27419598,157,4,3,1,3,f,Wandsworth
43156505,157,4,3,1,6,t,Hackney
4290097,157,4,3,2,3,f,Camden
9640579,157,5,4,2,4,t,Camden
15084495,157,6,5,2,4,t,Brent
27434315,157,4,5,2,3,f,Westminster
46101271,157,6,5,3,4,f,Greenwich
26027414,157,2,5,5,1,f,Tower Hamlets
28552558,157,4,6,2,5,f,Wandsworth
44568254,157,2,7,1,11,f,Westminster
43981620,157,8,7,2,6,f,Kensington and Chelsea
26128344,157,3,9,1,9,f,Westminster
8662927,157,4,9,2,15,f,Westminster
42853360,157,6,10,2,10,f,Islington
46677052,157,6,10,4,3,f,Camden
9983824,158,5,1,1,1,f,Lambeth
29486603,158,2,1,1,1,f,Newham
1734431,158,7,1,2,1,t,Greenwich
11388375,158,4,1,2,1,f,Southwark
14349710,158,4,1,2,1,f,Camden
20346238,158,4,1,2,1,f,Westminster
21589916,158,4,1,2,1,t,Southwark
45307363,158,4,1,2,13,f,Kensington and Chelsea
753226,158,6,1,3,1,f,Hackney
13292019,158,6,1,3,1,t,Westminster
13108643,158,5,1,4,1,f,Lewisham
17470540,158,7,1,4,1,f,Hammersmith and Fulham
44513345,158,6,1,4,1,f,Tower Hamlets
21775496,158,6,2,2,2,f,Westminster
29869629,158,4,2,2,1,f,Kensington and Chelsea
38595974,158,5,2,2,2,f,Camden
30200132,158,6,2,3,1,f,Westminster
40469828,158,5,3,2,9,f,Greenwich
13665139,158,2,5,1,5,f,Westminster
39772076,158,4,5,1,3,f,Southwark
25418517,158,4,6,1,6,f,Westminster
264783,158,8,8,4,8,f,Lewisham
33892589,158,2,10,1,21,f,Westminster
46004751,158,4,10,2,12,f,Barnet
1955334,159,4,1,1,2,f,Camden
10335126,159,2,1,1,1,f,Westminster
14372315,159,2,1,1,1,f,Kingston upon Thames
17306862,159,4,1,1,1,f,Kensington and Chelsea
26982419,159,2,1,1,1,f,Tower Hamlets
32543934,159,2,1,1,1,f,Islington
36901881,159,2,1,1,1,f,Westminster
40580584,159,2,1,1,1,f,Westminster
41767551,159,4,1,1,1,f,Westminster
4439308,159,4,1,2,1,f,Lewisham
5111496,159,4,1,2,1,f,Camden
13055263,159,5,1,2,1,f,Islington
18976813,159,4,1,2,1,f,Tower Hamlets
21076836,159,6,1,2,1,f,Ealing
22291415,159,4,1,2,1,f,Wandsworth
22631978,159,5,1,2,1,f,Newham
24102742,159,4,1,2,1,f,Kensington and Chelsea
24109225,159,6,1,2,1,f,Camden
25314059,159,4,1,2,1,f,Newham
28124883,159,6,1,2,2,f,Newham
32826809,159,7,1,2,1,f,Hammersmith and Fulham
35787946,159,3,1,2,1,f,Ealing
44928090,159,4,1,2,1,f,Lambeth
9197168,159,6,1,3,1,f,Islington
12125495,159,8,1,3,1,t,Hillingdon
18039455,159,6,1,3,1,f,Waltham Forest
18076604,159,8,1,3,1,t,Richmond upon Thames
39462465,159,6,1,3,1,f,Lewisham
10780104,159,8,1,4,1,f,Islington
13842569,159,8,1,5,1,f,Wandsworth
15503860,159,2,2,1,1,f,Westminster
16210829,159,4,2,1,3,f,Camden
21591510,159,3,2,1,2,f,Westminster
32680323,159,2,2,1,2,f,Camden
32876772,159,2,2,1,2,f,Camden
34253409,159,2,2,1,2,f,Tower Hamlets
434962,159,4,2,2,1,t,Westminster
26410934,159,6,2,2,2,f,Westminster
30430606,159,4,2,2,2,f,Greenwich
35613159,159,4,2,2,2,t,Hackney
38665701,159,4,2,2,3,f,Westminster
40497755,159,5,2,2,1,f,Tower Hamlets
42645227,159,6,2,2,2,f,Westminster
26524112,159,5,2,3,2,f,Wandsworth
34717632,159,8,2,4,3,f,Westminster
46581117,159,8,2,4,2,f,Lambeth
34620253,159,4,3,1,2,f,Westminster
41907006,159,3,3,1,1,t,Kensington and Chelsea
43884357,159,4,3,1,3,f,Camden
2839143,159,4,3,2,1,t,Greenwich
21088647,159,6,3,2,2,t,Hackney
30507302,159,6,3,2,4,f,Hammersmith and Fulham
37495573,159,4,3,2,3,f,Lambeth
46464036,159,4,3,2,2,f,Islington
19050184,159,6,3,3,2,f,Westminster
24686189,159,2,4,1,1,t,Kensington and Chelsea
2429809,159,5,4,2,5,f,Islington
3428996,159,4,4,2,3,t,Westminster
39127851,159,4,5,1,3,f,Southwark
40754119,159,6,5,2,4,t,Kensington and Chelsea
46460283,159,6,5,2,3,f,Westminster
19386009,159,6,5,3,5,t,Wandsworth
3319665,159,6,6,2,6,f,Tower Hamlets
8159351,159,6,7,2,8,f,Kensington and Chelsea
43843313,159,5,7,2,6,f,Wandsworth
25176514,159,8,7,3,7,f,Brent
36940077,159,8,7,3,5,t,Ealing
38546811,159,8,7,3,7,f,Camden
45263575,159,6,8,2,5,f,Camden
24256840,159,8,8,3,6,f,Camden
26266362,159,8,8,3,6,f,Camden
26560653,159,6,9,2,15,f,Westminster
46325995,159,4,10,2,12,f,Westminster
1453424,160,2,1,1,1,f,Westminster
3161959,160,4,1,1,1,f,Camden
4840353,160,4,1,1,1,f,Tower Hamlets
5659712,160,2,1,1,1,f,Southwark
7592855,160,4,1,1,1,f,Kensington and Chelsea
9037481,160,2,1,1,1,f,Richmond upon Thames
9377429,160,2,1,1,1,f,Islington
9443090,160,1,1,1,1,f,Hammersmith and Fulham
10081687,160,2,1,1,1,f,Hammersmith and Fulham
13196140,160,2,1,1,1,f,Lambeth
14259215,160,2,1,1,1,f,Hammersmith and Fulham
14365501,160,2,1,1,1,f,Hackney
16575085,160,2,1,1,1,t,Wandsworth
18762688,160,2,1,1,1,f,Islington
20877953,160,1,1,1,1,f,Westminster
21998146,160,2,1,1,1,f,Wandsworth
22679465,160,7,1,1,1,f,Ealing
23115400,160,4,1,1,1,f,Haringey
23118646,160,2,1,1,1,f,Hammersmith and Fulham
24096002,160,2,1,1,1,f,Tower Hamlets
24591212,160,1,1,1,1,f,City of London
26732013,160,2,1,1,1,f,Hackney
26895992,160,4,1,1,1,f,Islington
28269500,160,4,1,1,1,f,Kensington and Chelsea
29448858,160,2,1,1,1,f,Hackney
32008953,160,4,1,1,1,t,Lambeth
33328816,160,4,1,1,1,f,Tower Hamlets
33548573,160,4,1,1,1,f,Islington
37426611,160,2,1,1,1,f,Kensington and Chelsea
38202500,160,4,1,1,2,f,Westminster
38943830,160,4,1,1,1,f,Camden
39162464,160,2,1,1,1,t,Kensington and Chelsea
39627376,160,2,1,1,1,f,Brent
40574589,160,2,1,1,1,f,Southwark
40744464,160,4,1,1,1,f,Hammersmith and Fulham
41633645,160,1,1,1,1,f,Wandsworth
42785388,160,4,1,1,2,f,Westminster
42826107,160,3,1,1,1,f,Tower Hamlets
520962,160,4,1,2,1,f,Hackney
755127,160,4,1,2,1,t,Kensington and Chelsea
1891362,160,4,1,2,1,t,Kensington and Chelsea
1912430,160,2,1,2,1,f,Kensington and Chelsea
2681301,160,3,1,2,1,f,Westminster
2697472,160,4,1,2,1,f,Kensington and Chelsea
3517531,160,6,1,2,1,f,Hackney
3889597,160,4,1,2,1,f,Lambeth
4580127,160,4,1,2,1,f,Wandsworth
5103290,160,4,1,2,1,f,Enfield
6464196,160,4,1,2,1,f,Brent
7203814,160,4,1,2,1,f,Richmond upon Thames
7914873,160,4,1,2,1,f,Hammersmith and Fulham
8045825,160,4,1,2,1,f,Tower Hamlets
8983403,160,4,1,2,1,f,Westminster
9132180,160,4,1,2,1,f,Kensington and Chelsea
9399061,160,4,1,2,1,f,Camden
9704232,160,4,1,2,1,f,Camden
10846942,160,4,1,2,1,f,Camden
11365699,160,3,1,2,1,f,Westminster
12982770,160,4,1,2,1,f,Kensington and Chelsea
13275364,160,4,1,2,1,f,Lambeth
13485374,160,2,1,2,1,f,Hackney
13603538,160,4,1,2,1,f,Ealing
14777025,160,4,1,2,2,t,Camden
14960173,160,3,1,2,1,f,Camden
16600740,160,6,1,2,1,f,Islington
16804710,160,4,1,2,1,f,Kensington and Chelsea
17075268,160,4,1,2,1,f,Hackney
17624706,160,4,1,2,1,f,Hammersmith and Fulham
17710828,160,6,1,2,1,f,Hackney
17900489,160,4,1,2,1,f,Camden
18047867,160,4,1,2,1,f,Southwark
19081290,160,4,1,2,1,f,Haringey
19581616,160,4,1,2,1,f,Westminster
20042782,160,4,1,2,1,f,Hackney
20182493,160,3,1,2,1,t,Hackney
20432693,160,4,1,2,1,f,Southwark
21085944,160,4,1,2,1,f,Lambeth
22277969,160,6,1,2,1,f,Kensington and Chelsea
22476180,160,4,1,2,1,f,Lambeth
22783644,160,4,1,2,1,f,Hackney
23620712,160,4,1,2,1,f,Camden
23637431,160,4,1,2,1,f,Tower Hamlets
23951162,160,4,1,2,1,f,Westminster
24987202,160,4,1,2,1,f,Wandsworth
25715144,160,4,1,2,1,f,Merton
26161039,160,4,1,2,1,f,Kingston upon Thames
26749634,160,6,1,2,1,f,Wandsworth
27098949,160,4,1,2,1,f,Camden
27861641,160,4,1,2,1,f,Southwark
27918513,160,5,1,2,1,t,Tower Hamlets
28115679,160,4,1,2,1,t,Camden
28705808,160,4,1,2,1,f,Westminster
29087565,160,4,1,2,1,f,Southwark
29202923,160,4,1,2,1,f,Wandsworth
30547001,160,4,1,2,1,f,Kensington and Chelsea
31164306,160,4,1,2,1,f,Barnet
31631745,160,6,1,2,1,f,Lambeth
32466619,160,4,1,2,1,f,Hammersmith and Fulham
32950360,160,4,1,2,1,f,Camden
33873355,160,4,1,2,1,t,Lambeth
34024336,160,5,1,2,1,f,Kensington and Chelsea
34671267,160,4,1,2,1,f,Wandsworth
34903791,160,6,1,2,1,t,Camden
34967929,160,5,1,2,1,f,Tower Hamlets
35435302,160,5,1,2,1,f,Tower Hamlets
36371745,160,6,1,2,1,t,Kensington and Chelsea
38131185,160,4,1,2,1,f,Islington
38373206,160,4,1,2,1,f,Islington
39850059,160,5,1,2,1,f,Hammersmith and Fulham
40934489,160,6,1,2,1,f,Greenwich
41266896,160,4,1,2,1,f,Westminster
41582886,160,2,1,2,1,f,Newham
41951445,160,4,1,2,1,f,Hounslow
44260003,160,4,1,2,2,f,Camden
45759874,160,4,1,2,1,f,Lewisham
46910295,160,4,1,2,2,f,Kensington and Chelsea
1047227,160,6,1,3,1,f,Lambeth
4071394,160,5,1,3,2,f,Hackney
5193992,160,5,1,3,1,f,Lewisham
5429009,160,8,1,3,1,f,Kingston upon Thames
6597476,160,5,1,3,1,f,Barnet
6632588,160,8,1,3,1,f,Hackney
7047330,160,5,1,3,1,f,Wandsworth
7277768,160,6,1,3,1,f,Islington
9877291,160,5,1,3,1,f,Westminster
10882709,160,5,1,3,1,f,Hackney
12452376,160,6,1,3,1,f,Merton
12502116,160,6,1,3,1,f,Hackney
13406907,160,7,1,3,1,f,Haringey
15078938,160,6,1,3,2,f,Wandsworth
17630677,160,6,1,3,1,t,Lewisham
18784027,160,4,1,3,1,f,Wandsworth
19023444,160,6,1,3,1,f,Wandsworth
21832855,160,4,1,3,1,f,Hackney
21858600,160,7,1,3,1,f,Hillingdon
23185211,160,6,1,3,1,f,Wandsworth
24792475,160,7,1,3,2,f,Ealing
25050375,160,5,1,3,1,f,Southwark
25310847,160,6,1,3,1,f,Hammersmith and Fulham
28324399,160,6,1,3,1,f,Lambeth
28394544,160,6,1,3,1,f,Waltham Forest
38652524,160,6,1,3,1,f,Harrow
40556732,160,6,1,3,1,f,Enfield
40654694,160,9,1,3,2,f,Westminster
42213167,160,6,1,3,1,f,Haringey
44180068,160,6,1,3,1,f,Greenwich
1480671,160,6,1,4,1,f,Camden
2192751,160,10,1,4,1,f,Lambeth
4185449,160,8,1,4,1,f,Waltham Forest
4982166,160,8,1,4,1,t,Newham
6606170,160,6,1,4,1,f,Richmond upon Thames
8883225,160,7,1,4,1,f,Hammersmith and Fulham
9308992,160,6,1,4,1,f,Lambeth
9923070,160,7,1,4,1,f,Wandsworth
12994614,160,7,1,4,1,f,Enfield
14663488,160,5,1,4,1,f,Barnet
15627310,160,6,1,4,1,f,Ealing
18980084,160,6,1,4,1,f,Kensington and Chelsea
21849200,160,8,1,4,1,f,Lambeth
22606388,160,12,1,4,1,f,Redbridge
22750191,160,6,1,4,1,f,Merton
22804772,160,8,1,4,1,f,Hackney
23801436,160,6,1,4,1,f,Merton
25129647,160,8,1,4,1,f,Camden
30977130,160,4,1,4,2,f,Wandsworth
47062669,160,6,1,4,1,t,Croydon
11580668,160,8,1,5,1,f,Hounslow
13189944,160,8,1,5,1,f,Waltham Forest
16477678,160,9,1,5,1,f,Brent
9244625,160,5,2,1,2,f,Barnet
17525054,160,4,2,1,2,f,Camden
17634896,160,4,2,1,2,f,Camden
22474237,160,2,2,1,1,f,Camden
32581600,160,3,2,1,2,f,Westminster
40205760,160,2,2,1,2,f,Hammersmith and Fulham
40909134,160,2,2,1,3,f,Westminster
42452597,160,2,2,1,1,t,Westminster
45058675,160,8,2,1,2,f,Lambeth
45916640,160,4,2,1,1,f,Westminster
1935885,160,4,2,2,2,t,Tower Hamlets
2351551,160,4,2,2,1,f,Westminster
3407664,160,4,2,2,1,t,Westminster
4898871,160,4,2,2,2,f,Hammersmith and Fulham
11137114,160,5,2,2,2,f,Westminster
11577701,160,3,2,2,1,f,Hammersmith and Fulham
12961969,160,4,2,2,2,f,Kensington and Chelsea
12988900,160,4,2,2,1,t,Camden
13013517,160,3,2,2,2,f,Kensington and Chelsea
13231445,160,6,2,2,2,f,Westminster
13487380,160,4,2,2,2,t,Westminster
15015598,160,4,2,2,1,t,Greenwich
19151633,160,3,2,2,2,f,Camden
19928722,160,6,2,2,2,f,Kensington and Chelsea
21320206,160,4,2,2,1,f,Kensington and Chelsea
27284541,160,4,2,2,2,f,Southwark
28487646,160,4,2,2,1,f,Tower Hamlets
31220664,160,4,2,2,3,f,Kensington and Chelsea
34253216,160,4,2,2,2,f,Westminster
36862755,160,6,2,2,2,t,Bromley
38517185,160,4,2,2,2,f,Tower Hamlets
40169513,160,4,2,2,1,f,Kensington and Chelsea
41319132,160,2,2,2,1,f,Camden
42573466,160,6,2,2,2,f,Southwark
43856333,160,4,2,2,1,t,Tower Hamlets
6827685,160,6,2,3,1,t,Hackney
7470914,160,6,2,3,1,f,Hackney
9500998,160,6,2,3,1,f,Lambeth
10562528,160,6,2,3,2,f,Tower Hamlets
12578663,160,5,2,3,2,f,Lambeth
20802545,160,3,2,3,2,f,Tower Hamlets
34172868,160,5,2,3,1,f,Brent
34324151,160,6,2,3,2,t,Hammersmith and Fulham
44399762,160,6,2,3,2,f,Lewisham
46504634,160,8,2,3,1,f,Hackney
6955291,160,8,2,4,2,f,Southwark
7590992,160,7,2,4,2,t,Lewisham
35797864,160,7,2,4,3,t,Haringey
45262213,160,6,2,4,2,f,Lewisham
1940824,160,4,3,1,2,f,Westminster
18841368,160,2,3,1,2,f,Greenwich
25065818,160,2,3,1,1,f,Kensington and Chelsea
28563104,160,2,3,1,1,f,Westminster
32871961,160,4,3,1,2,f,Tower Hamlets
44129229,160,4,3,1,7,f,Southwark
44427741,160,2,3,1,3,f,Westminster
1730348,160,5,3,2,2,f,Islington
5553350,160,4,3,2,3,f,Brent
9650807,160,6,3,2,3,t,Tower Hamlets
16118700,160,4,3,2,2,f,Islington
16650031,160,6,3,2,3,f,Tower Hamlets
